THE TALE OF THE PRINCESS KA...,ONLY YESTERDAY,GRAVE OF THE FIREFLIES,THE FIRST SLAM DUNK,YOUR NAME,JUJUTSU KAISEN 0: THE MOVIE,DEMON SLAYER -KIMETSU NO YA...,KIKI'S DELIVERY SERVICE,IN THIS CORNER OF THE WORLD,SPIRITED AWAY,SUZUME,THE BOY AND THE HERON,BELLE,GHOST IN THE SHELL,THE SECRET WORLD OF ARRIETTY,THE RED TURTLE,PRINCESS MONONOKE,MILLENNIUM ACTRESS,MISS HOKUSAI,MY NEIGHBOR TOTORO,WHEN MARNIE WAS THERE,WEATHERING WITH YOU,TOKYO GODFATHERS,PONYO,INU-OH,AKIRA,MY HERO ACADEMIA: HEROES RI...,MARY AND THE WITCH'S FLOWER,THE WIND RISES,THE BOY AND THE BEAST,HOWL'S MOVING CASTLE,FROM UP ON POPPY HILL,METROPOLIS,PAPRIKA,DRAGON BALL SUPER: BROLY,PERFECT BLUE,LU OVER THE WALL,MAQUIA: WHEN THE PROMISED F...,EVANGELION:3.0+1.01 THRICE ...,PENGUIN HIGHWAY,"GOODBYE, DON GLEES!","JOSEE, THE TIGER AND THE FISH",ON-GAKU: OUR SOUND,MIND GAME,PRETTY GUARDIAN SAILOR MOON...,VIOLET EVERGARDEN: THE MOVIE,WINGS OF HONNEAMISE,SING A BIT OF HARMONY,MY HERO ACADEMIA: TWO HEROES,WORDS BUBBLE UP LIKE SODA POP,THE WONDERLAND,SUMMER GHOST,MOBILE SUIT GUNDAM: CUCURUZ...,BLUE GIANT,SWORD ART ONLINE THE MOVIE:...,RESIDENT EVIL: DAMNATION,PROMARE,CASTLE IN THE SKY,PORCO ROSSO,LUPIN III: THE FIRST,THE CASTLE OF CAGLIOSTRO,WOLF CHILDREN,ONE PIECE FILM RED,WHISPER OF THE HEART,A SILENT VOICE,SPY X FAMILY CODE: WHITE,ONE PIECE: STAMPEDE,DRAGON BALL SUPER: SUPER HERO,RIDE YOUR WAVE,A WHISKER AWAY,POMPO THE CINEPHILE,FORTUNE FAVORS LADY NIKUKO,THE END OF EVANGELION,"THE NIGHT IS SHORT, WALK ON...",NAUSICAÄ OF THE VALLEY OF T...,OCEAN WAVES,THE ANIMATRIX,NINJA SCROLL,THE CAT RETURNS,DRAGON BALL Z: BATTLE OF GODS,DAFT PUNK & LEIJI MATSUMOTO...,MY HERO ACADEMIA: WORLD HER...,POM POKO,MOBILE SUIT GUNDAM: HATHAWAY,THE GIRL WHO LEAPT THROUGH ...,POUPELLE OF CHIMNEY TOWN,DRAGON BALL Z: RESURRECTION F,LIZ AND THE BLUE BIRD,FLAVORS OF YOUTH,BATMAN NINJA,EVANGELION: 2.22 YOU CAN (N...,A LETTER TO MOMO,THE SKY CRAWLERS,STREET FIGHTER II: THE ANIM...,VIOLET EVERGARDEN,SWORD ART ONLINE THE MOVIE ...,SUMMER WARS,MY NEIGHBORS THE YAMADAS,VAMPIRE HUNTER D,TEKKONKINKREET
0.4279482535074779,0.41954892588115933,0.5010866370224657,0.5145846217274789,0.5372869276867814,0.6530520023001226,0.5108390565157482,0.5323617301031389,0.5262047570520246,0.5627678287996218,0.637694319887406,0.7323823130728273,0.7307714096313728,0.3698459970134379,0.6435891912984661,0.6761063011063011,0.5716141596247055,0.5020626448579345,0.5598182414911739,0.5343982198610837,0.6112594637457204,0.6609476279830806,0.5672235454961194,0.5742424562696957,0.5062065815464163,0.4337647137667442,0.6112670156549128,0.5566536401823545,0.6223760376730572,0.6730086573667562,0.5897909754127773,0.5576541524890711,0.5181346431346432,0.5322540483233078,0.5583942129019248,0.5577876683258621,0.6053681113970474,0.5818783234278809,0.727980394709718,0.7546832449088088,0.8026141501736331,0.5606820628748942,0.6593772734049604,0.7412508544087492,0.6283709815664702,0.5279639395034719,0.7326314036840352,0.6994556394484287,0.6590455383206557,1,0.7532449472846392,0.7741445062873634,0.6745574062802284,0.6870702188371361,0.6588024708930321,0.44118738404452684,0.6691375945987255,0.6627536925200563,0.5999075513540273,0.5042792316288557,0.5433129631437903,0.7086183339228098,0.6342543317167377,0.577026198760527,0.5763650592042648,0.5279421497866386,0.6016833677902803,0.6080084298186185,0.7530431543428884,0.7061206156833548,0.6846930638284022,0.6752782036817156,0.6700026581605529,0.7146995131874649,0.5521848793046911,0.5815424654710369,0.6614446705303483,0.5526620714488213,0.5700657724019897,0.5824786445272689,0.5086219336219336,0.5655254522990278,0.4759276851411023,0.5568420510149834,0.648755638933765,0.6605634869929,0.6072346721782812,0.5928744038692866,0.6175628677621409,0.44895792194217743,0.6416322190758281,0.6579354521145204,0.6591802573930087,0.5486324326064538,0.44539695321307116,0.6046433725005154,0.713959059116628,0.568418417245646,0.36086664308795824,0.5526160760009586
0.5489170301552615,0.45796802273399617,0.49461333033610666,0.4934588803009856,0.5547409653047299,0.56889338731444,0.4175724859935386,0.5710824232880278,0.5370198272957635,0.693764522999027,0.7693048255345584,0.7132705193656512,0.760128638544714,0.4248532688565989,0.6799487184102775,0.567722681359045,0.6134215168380865,0.5736539818882906,0.7068406739459371,0.6332692889858222,0.6295201287066997,0.5484745472595141,0.5227062137814317,0.6142162822866647,0.5249559511210224,0.3925582364982537,0.45199837927608544,0.726178328000236,0.5830512832963086,0.7489306887401865,0.735608357688815,0.6278992523365556,0.4889520202020202,0.5933028466765121,0.4110175582072033,0.6226866070802033,0.5995524437922748,0.667545329764069,0.6402159244264507,0.6026602052917842,0.7381497496829804,0.5794813445640329,0.5270363257206583,0.6549768944505787,0.6047969574285363,0.6262761953270146,0.7197988658514973,0.6833999534990618,0.49053536213220184,0.7532449472846392,1,0.60787224471435,0.7000064103699113,0.6789350999877316,0.523314325131466,0.42679221363431885,0.5880781144958551,0.6536654694749762,0.5603171667194811,0.4672647527910686,0.5880556577924999,0.7336468125312321,0.6183934486566065,0.5655768096423694,0.4377912351332649,0.46252250668137984,0.5463228997771357,0.4754593201773677,0.6865128486125173,0.68778409938548,0.5994520099783258,0.6257683424547704,0.5718398560503823,0.6477434373660564,0.6450357144313561,0.4350866969288022,0.5626399499309808,0.6214931828455912,0.6905589031609451,0.442973455272768,0.5925925925925926,0.4529515692076136,0.41533966467567407,0.5350263771316404,0.6154956047733402,0.7481344536379455,0.4279566924303766,0.5131750618727369,0.575405522790722,0.49596471112159735,0.5467815809921073,0.6601796611073125,0.6154203011286921,0.5589027584683917,0.5495259838284581,0.6634278002699056,0.537531434937133,0.5256363847359554,0.38884631908863176,0.44558645425187005
0.4445554445554445,0.46552799748288465,0.5448738187459992,0.5232683982683983,0.7326324469181612,0.7331643502696135,0.5877046512384858,0.437958261454502,0.6229468422137594,0.5544152589265372,0.6592712842712842,0.6636370417385455,0.700177798392084,0.365852265946251,0.6394161811455045,0.5792748917748918,0.4812796330653474,0.5297341547341547,0.619677033492823,0.46357058772472315,0.5764560210048932,0.7991862773817662,0.6464646464646464,0.5521375136976641,0.5709858323494688,0.5360252633748874,0.686297182349814,0.5120703544575724,0.6879231879231879,0.6207681207681208,0.5572645086742831,0.5570197137866311,0.4287518037518038,0.5829899423884386,0.6175352425352425,0.5710622606299298,0.5479990560817629,0.5229629810456878,0.6652355998220659,0.8859706083390294,0.8068862632772407,0.620252199763478,0.6535250463821892,0.6752593062743439,0.5656261866788183,0.5496151092015753,0.7201716412242728,0.6632257049550283,0.7354107671776844,0.7741445062873634,0.60787224471435,1,0.6951309550933611,0.7700685696926298,0.8297773654916512,0.4325036075036074,0.6206654352331045,0.602511961722488,0.556983638750556,0.6384525979450791,0.6128604791198776,0.7055779329275569,0.7172526825722314,0.5731540702405364,0.8541022469593897,0.6614016100858207,0.702964391498226,0.6727303919973093,0.7342594852933199,0.7208040393190769,0.6962628432553245,0.7778005620110884,0.5898903101910621,0.6538508066703556,0.4285410495936812,0.6442872603586889,0.5950877825877827,0.6793462281244236,0.5057977736549165,0.6101335590057395,0.6202741702741703,0.6106813299482472,0.4351204351204351,0.5481582744740638,0.6525200989486704,0.6745930030704467,0.5985508956373617,0.5750231910946196,0.6254509379509379,0.5264579196910023,0.5717239527389903,0.5826228178671787,0.5829164361119248,0.6657813364580283,0.4615754754852499,0.6162131519274376,0.7716063698206556,0.4639735160411852,0.4005140014538512,0.5500165703514985
0.4653671860779143,0.39564465208125643,0.49917787788916035,0.674027058989465,0.5308919530146289,0.6693980622552052,0.5987682951968667,0.46017707136632635,0.45572353857277736,0.5632400220472689,0.6463077068130525,0.7255388265373162,0.6817461733285445,0.45154626043652346,0.5663920012333327,0.64201539201539215,0.6175141862855976,0.5414337719302578,0.5290937028718984,0.5298827340566019,0.5426840379457483,0.6603366402659223,0.6141170452010416,0.49704526620456213,0.6174437064244405,0.4699511927286769,0.5654484820855171,0.4850388541884433,0.5967023933142949,0.6523475443363147,0.5805531574621405,0.5337256590281967,0.3328199578199579,0.5591924069844886,0.5477581625281249,0.5894879317489476,0.43802426108656844,0.5049713325449132,0.652489719970923,0.6555376536579545,0.7922469710195986,0.5590489929646464,0.5903895440602889,0.7343358395989975,0.4765466154563899,0.5863952944851658,0.7764665159402001,0.7101822433371799,0.5870365285607837,0.6745574062802284,0.7000064103699113,0.6951309550933611,1,0.704583157026766,0.6363901802035635,0.5576489926113987,0.6633919705759236,0.6012776234392017,0.6298762130455111,0.549312268767156,0.5237201499419544,0.6004917575190556,0.5735359773893608,0.5130438640155119,0.5206194351814629,0.5993932673534531,0.611439340774734,0.6156032501724947,0.678947585349464,0.6372073163747775,0.556102105914136,0.609732172056259,0.5751860712387029,0.645190705431324,0.4896007769828392,0.48371835975219435,0.7300747399995333,0.6403743807462682,0.4976534817125211,0.5600663538378005,0.6166305916305916,0.5693005810181203,0.40585856191381375,0.7447322310104265,0.535867157768106,0.6474727562991986,0.5094105664594386,0.4743769277268184,0.5929520611174922,0.582880426901407,0.5570197137866311,0.5889948225903351,0.5945644927087099,0.6332528925100376,0.5106323997633997,0.6121068363549567,0.5876102819497688,0.4992435647762825,0.49406950013069917,0.6010624479793601
0.5054390054390054,0.5228146122882965,0.6142621163297854,0.5312775987588018,0.655762241100587,0.6664982260846922,0.5210385270535647,0.42231254543284613,0.6088048855905999,0.5557763456259697,0.5958519133331164,0.7259134036389676,0.6267089531187275,0.4231388807516626,0.6237704651238486,0.5618987493987495,0.547266570104916,0.5906177156177156,0.6769636482982349,0.5295575247642916,0.5608103049832374,0.7291187926526272,0.5256132756132756,0.5364917976760082,0.5520300406664043,0.591808118781803,0.5482024867363213,0.49642463843591667,0.7488067488067488,0.6047286047286047,0.6213538445681303,0.6128025691935467,0.41271228771228774,0.5688479857652791,0.6051587301587302,0.5569203040067702,0.46092476863153553,0.5088210244225282,0.6529912443446277,0.7274677494602306,0.7198119758270134,0.5516884744328353,0.6378793303605333,0.6679200707396196,0.5499804706571624,0.5558813158437219,0.704941841783947,0.5965595807701072,0.5769079082988857,0.6870702188371361,0.6789350999877316,0.7700685696926298,0.704583157026766,1,0.6741605094988554,0.4212476537664508,0.616212202584383,0.589752248586835,0.6171562564419708,0.6271966442079224,0.6730330968112923,0.6262947683060465,0.7228489242586986,0.5603943571048835,0.7052881120550294,0.605618754678905,0.7121166010263754,0.6783266336837765,0.5801463886990204,0.5651871833262812,0.562557909926331,0.6236874654167888,0.577130597055409,0.5711662815046274,0.4157813364580283,0.5600989757944645,0.5670695045695047,0.6680902743872669,0.4930380605192636,0.5988776052685827,0.6225108225108225,0.5400984875608935,0.42218892218892223,0.5369023207369072,0.5683318143844459,0.5904047185062222,0.587294941900205,0.4194063351018238,0.5086399711399712,0.5152019659538456,0.5589642396033374,0.5698631047315259,0.5701567229762718,0.6545253827208715,0.4692239256149031,0.5456303095400841,0.6874180852564311,0.381288990875457,0.38925804771669437,0.5337769354515766
0.46107973976863725,0.42272871766416886,0.5366444840251472,0.4959029066171923,0.5234680946583605,0.634370287189836,0.5635859128340331,0.41907549950219736,0.5213336406240233,0.41026891385185194,0.5257825749261182,0.5940146881391593,0.5651491744168051,0.39558284452392367,0.539807293653633,0.6021825396825398,0.5538680267437005,0.5220524554459407,0.5712849493864531,0.37733931933851883,0.5088892025217635,0.6779835890246546,0.5288399491210489,0.5116315867606149,0.5129521361044916,0.5505691123068117,0.6387266909030392,0.508727325170165,0.5410270873660908,0.5158930550385443,0.42745657436147966,0.42203374512189085,0.4498973248973249,0.5402396104468622,0.6258585547816122,0.4773507133780144,0.48661316217634143,0.5248791853988223,0.6378701081708601,0.8343317709859064,0.6716343456137327,0.5516618384157129,0.605286851415729,0.5894522561815795,0.5382606950276123,0.5454710335433073,0.6680570891097206,0.5846028792699494,0.6949523554295944,0.6588024708930321,0.523314325131466,0.8297773654916512,0.6363901802035635,0.6741605094988554,1,0.45986909915481344,0.610833804979934,0.5382819832296568,0.5251641511026999,0.5708892089531188,0.5415865149887706,0.547451650373391,0.6942161952500299,0.42835845303952824,0.590422419706843,0.5681854746868368,0.7079045861990636,0.6613057442310378,0.6135566379779538,0.5829185676503608,0.6017977845045515,0.6696529837268812,0.5968476385769619,0.5885439415151301,0.4824058959440468,0.6002241805813235,0.6372431232987901,0.5565831594871451,0.4165107141809603,0.6534749975322607,0.6062049062049062,0.584953341134551,0.4074612346647162,0.5657835063850101,0.4930310185651684,0.5556740028725063,0.6157123056559146,0.5534604395580749,0.6198203694953895,0.5816420667168833,0.5684771994922371,0.4910194899506797,0.5182258375623257,0.6669226379872204,0.4621601324948833,0.5931766646052361,0.6320743286904891,0.40471844612456853,0.48105168042611346,0.5944506645790428
0.34196359196359194,0.32664371968883243,0.363741062613243,0.5986291486291486,0.3956555349412493,0.45138224348750666,0.4520264405602752,0.40988672981154184,0.30107913181221446,0.37328250279378106,0.4489177489177488,0.4634875880176632,0.41839569160997736,0.35543200533802033,0.33583444542091156,0.4924843674843675,0.44300401978973414,0.2767926517926518,0.3663980025822131,0.3538664030205384,0.4704624114398551,0.4524691056645944,0.5128787878787879,0.32678707049007805,0.6071592548865277,0.4297224392149205,0.3395800106326422,0.38273104297540395,0.3728771228771228,0.4415861915861916,0.3776355119400232,0.4133019236402695,0.28570041070041075,0.3635829291844329,0.2630286380286381,0.402747263179594,0.2792039622866691,0.3645265761807115,0.5263106358971021,0.4472620946305157,0.5353082381277869,0.4236717334461695,0.4802772624201196,0.4986378283370765,0.35527265132528285,0.48987674814742477,0.5734958024431709,0.5243007410300643,0.4055457908841368,0.44118738404452684,0.42679221363431885,0.4325036075036074,0.5576489926113987,0.4212476537664508,0.45986909915481344,1,0.4285924497390663,0.4271512113617376,0.49522833056667637,0.6870885275960463,0.3898090735496751,0.39939011489763365,0.37282152893055154,0.40119468042400375,0.4514687693259122,0.5477975241133136,0.36502674435005267,0.3267954789571331,0.42353272249888796,0.43103388883464067,0.2894256745760505,0.3636952229057492,0.5029649339799716,0.40744067962113084,0.39603744209007363,0.3974979385693672,0.4890873015873015,0.4513897026115071,0.36104926819212524,0.35465530709891613,0.39476911976911977,0.33467122893814616,0.3898601398601399,0.6177508164350269,0.33770356627499487,0.46305414510301734,0.32637505560437885,0.3529710368996083,0.3726731601731601,0.5729700333083791,0.47459449489524685,0.3868539042411223,0.4075556857511745,0.3947886491119573,0.4777731666829411,0.3402030509173366,0.32413677592249024,0.37160596295934645,0.44079950959650205,0.5216353556066475
0.4080571343399647,0.37558605599733996,0.5081678090372437,0.43645084030422376,0.4311442219379932,0.515394411353058,0.5160386084258265,0.45925338704133145,0.506681487464839,0.5069990483946666,0.48044331438809706,0.6061595345846386,0.5075318319142907,0.394648987109269,0.5129305088586577,0.5853024290524291,0.6126146236582483,0.4675864820218083,0.484993869956276,0.42725948088280763,0.5418436893864157,0.5474814185987047,0.4949451374207807,0.4480964067485732,0.4526747888729147,0.45109366239878657,0.6308481876696908,0.6127312800446895,0.5462770042954104,0.570609426444123,0.5309352302358639,0.4137757495770362,0.5881618381618382,0.44705457488014644,0.6188380809986181,0.4291414155751092,0.46597946025571435,0.6497903913013401,0.7178738241708167,0.5845581214942117,0.5867313740813308,0.5901914608883184,0.5111532764039508,0.5994465329991645,0.6862916219119226,0.609532082007191,0.5558974651079913,0.5882787187357192,0.6386005779312525,0.6691375945987255,0.5880781144958551,0.6206654352331045,0.6633919705759236,0.616212202584383,0.610833804979934,0.4285924497390663,1,0.60150598221763385,0.5149856749723525,0.4395558701949679,0.5568208942269093,0.5591426542315543,0.7299433649057709,0.41768391076512856,0.4790637507521428,0.6203639864265472,0.6998190571221913,0.6545554023869555,0.5657943618965302,0.5193963827378496,0.5691039015287136,0.5344331214828518,0.6706928305612516,0.5428986809638024,0.5964656096630369,0.4393754950145927,0.6796520497549612,0.4657395972912358,0.4978418206191203,0.6165522584610663,0.5471320346320347,0.6271721976386113,0.41601851893063335,0.5603005077629137,0.4711496917058118,0.5662436143126874,0.6139398821729649,0.4566566652419547,0.5703230536520751,0.518237597333454,0.6525264731091798,0.47229148545443844,0.5239631298430176,0.5417187247065083,0.4997789846379026,0.4830391726068418,0.5906272709605673,0.385189051641313,0.48196018890086423,0.5956502275994532
0.5178189566659286,0.5288236399465756,0.6924123525507392,0.411494645705172,0.414791524331091,0.4934457355509987,0.4226613611951958,0.7221442973688651,0.45836405498936816,0.7533143845084297,0.5758469131473132,0.6965546526710655,0.5427915987100953,0.47217170106636663,0.5888051217593564,0.6657647907647908,0.5389025236540781,0.5311140978837681,0.47976475279106867,0.7762739107542518,0.5880109832764566,0.5715565477626269,0.45135836312930555,0.7467448244582067,0.48589882076785573,0.45665803361331914,0.4757625705191062,0.5694656742012615,0.583537628336137,0.7250817821243962,0.7068045394930875,0.5723661875908336,0.40719003219003214,0.538651029893467,0.4795476345959855,0.5264619885142598,0.5200122165953068,0.5224639186832352,0.6294016968828999,0.5756664388243335,0.6493150505345536,0.4863534731447209,0.5471893535194765,0.6901089303344943,0.4553561935140882,0.5046220266939951,0.7186810265757635,0.5059809938795566,0.4854748098944016,0.6627536925200563,0.6536654694749762,0.602511961722488,0.6012776234392017,0.589752248586835,0.5382819832296568,0.4271512113617376,0.60150598221763385,1,0.7039203551069495,0.4942113129143204,0.7900477655176903,0.6022548164654518,0.6379464624765376,0.6878805130109469,0.4910233734792703,0.4555745949903256,0.5892491426582974,0.5046205592922807,0.5517564568673631,0.5641755559677415,0.47409948030248794,0.4958777761391582,0.6644460176415063,0.5700532867729354,0.8617513145523181,0.7273187026006576,0.44582351894604566,0.5753173825159772,0.7837705800813332,0.48013161789397396,0.4952741702741703,0.46222958466078923,0.6678047656752362,0.47209880762512346,0.5562428418656247,0.6694426549339061,0.467296623593616,0.42930947346045056,0.46773293895810397,0.3767019569780633,0.6073186212283956,0.5177831850071193,0.5918690988862115,0.5366464179643831,0.3820198695881887,0.5369069318317439,0.5629786942914135,0.5956396048433314,0.4477298663656488,0.5256415400789334
0.5544385143318504,0.5907021052566291,0.6877022116652486,0.43739489416181143,0.3888094373794937,0.5163384652106457,0.37412551942627126,0.6066901984006954,0.4479052995457742,0.5262989618071447,0.5007745270050041,0.7302954653709528,0.5271993644250091,0.44253908217497406,0.635978004085121,0.6425565175565175,0.6681382332629849,0.6685100696123288,0.5282929998155562,0.6929783017563294,0.6011508302112729,0.4725625922997634,0.4356022238882554,0.6435136728766581,0.5352415188795019,0.5308724625634949,0.453185620600726,0.4688800246787792,0.6237691121715261,0.5246610041186803,0.5945729444767952,0.6135803934592667,0.3857670107670108,0.4311685986174094,0.4410837729680389,0.4816667822499694,0.40493379809326346,0.45136170438730794,0.5793620957154793,0.5377285204352873,0.61512037845568035,0.4200282808894714,0.540457997123286,0.649091885558051,0.40832411114365996,0.40733604597291384,0.7518402649981597,0.46690075734443526,0.4726329216425642,0.5999075513540273,0.5603171667194811,0.556983638750556,0.6298762130455111,0.6171562564419708,0.5251641511026999,0.49522833056667637,0.5149856749723525,0.7039203551069495,1,0.547190080178802,0.7502198407273595,0.53087090136382,0.5254400883160282,0.720396524071344,0.41351690958016085,0.4528572138492789,0.5458924118001389,0.4718974380713977,0.5264297022273341,0.4637501626088655,0.44204423396152726,0.48823205218818033,0.6294548600939579,0.5350978250629259,0.6066178911807764,0.6968388232485978,0.5648057918932465,0.5065082609227698,0.622594284416139,0.47521084768495203,0.5503968253968254,0.4498433087950676,0.6464003363607366,0.5220700560926125,0.4966477284855071,0.5698671064215246,0.46689193221148106,0.3565897714477694,0.4423863103351713,0.42677702097170256,0.5655247425924117,0.5658064721381847,0.5353505826450848,0.5832210046941334,0.3741366195891398,0.49282161030281335,0.525712278975992,0.6201039947312892,0.45323544818684547,0.6362675984326732
0.38002275502275507,0.428626626089032,0.47553420889887055,0.5188638533563346,0.6037690275472231,0.5978074244051688,0.4555944786207944,0.39072749514478833,0.4437164339419979,0.3660280300317894,0.5358191203116015,0.5444365784591348,0.5112494439562109,0.34510735713743224,0.47738949646844386,0.3972613035113036,0.370273356551552,0.49725274725274726,0.5381014766353113,0.4239928826394992,0.40422525469517956,0.6881800008679708,0.499476911976912,0.46153940044917496,0.6239013511740785,0.6427060616910242,0.4324337629788758,0.35004366978051193,0.5968337218337219,0.4417665667665668,0.447761991558984,0.46642160053814197,0.2607392607392607,0.49761918323948406,0.4275446775446775,0.4728737427985549,0.3145437999761308,0.336401745706257,0.44654534062428797,0.6227534474714926,0.5984000857121159,0.41533500960192693,0.5331650283717952,0.4675738317655611,0.3469359274810403,0.4815400243031822,0.5986503262819052,0.44453544575725024,0.46539088522171224,0.5042792316288557,0.4672647527910686,0.6384525979450791,0.549312268767156,0.6271966442079224,0.5708892089531188,0.6870885275960463,0.4395558701949679,0.4942113129143204,0.547190080178802,1,0.6784895138278597,0.4752886002886003,0.5428758584773622,0.4770931658149703,0.6832114105610345,0.5674759138105002,0.5350810738968633,0.4968498085039439,0.515355759528692,0.49564604151070324,0.4594800041228613,0.5614258861439313,0.4360062765137954,0.42814435981729215,0.3290787846238974,0.4938045872256399,0.507996632996633,0.5987167594310452,0.42674367195043883,0.4716809610606604,0.48944805194805197,0.43329698705638553,0.3564629814629814,0.4748799759138105,0.4136020516659614,0.5208635766906444,0.4600982976922826,0.42454051796157066,0.4231962481962481,0.5308624646030662,0.4076358374290704,0.43214014473412976,0.4324337629788758,0.5897347535505431,0.5049703533726091,0.438828809035576,0.5428924041705997,0.32552091809610606,0.40491854636591484,0.5273243370133323
0.528096903096903,0.6281004187959076,0.6934485835801625,0.35041459167399025,0.5164885970337099,0.5007867341513959,0.3585737883670215,0.5339665451507556,0.4958917857414098,0.5417346125052892,0.4387984300578286,0.5902730310625048,0.48565732513100934,0.5417982184899478,0.5422426466599399,0.4510732323232324,0.4875383805834934,0.6872849372849373,0.5867208605930411,0.6419072573207911,0.4662954735323156,0.5911593106141979,0.43742784992785,0.6043146285627489,0.5013774104683195,0.7177632935151732,0.4068416441536743,0.4635981186733067,0.656995781995782,0.5828477078477079,0.6137283142922241,0.5280279974828848,0.3628593628593628,0.5123372554763532,0.48121323121323123,0.5187101954019246,0.35666967744035405,0.4550159218392301,0.49238179322765785,0.5902040002603912,0.5728079668869142,0.3897428907767253,0.6402259707710836,0.5621115830702297,0.3927723800844102,0.4559479054779806,0.6719886838307891,0.4189433269320487,0.4396441590990463,0.5433129631437903,0.5880556577924999,0.6128604791198776,0.5237201499419544,0.6730330968112923,0.5415865149887706,0.3898090735496751,0.5568208942269093,0.7900477655176903,0.7502198407273595,0.6784895138278597,1,0.5452953270622444,0.6615838839523049,0.673723269211991,0.5973739814905228,0.473401984398225,0.6537890993718061,0.5441292625503151,0.4810025605138387,0.46129284249585,0.4353308867406611,0.5285764465275744,0.5479115809003028,0.47851595981295225,0.6328517451637752,0.686724115483514,0.4674723424723425,0.6589832264644295,0.6618709924161053,0.5297406123533943,0.529419191919192,0.40914786967418537,0.5615356865356865,0.44052677689895736,0.503089297920125,0.5579389491043627,0.5116644424915102,0.3220055007648993,0.38069985569985576,0.42983120680489095,0.4873828239429744,0.4951895431218739,0.5052234211068798,0.6333036324577679,0.33796409313326614,0.4146796916533759,0.6192380301402858,0.5004636862719569,0.6253158599963111,0.5503081049731768
0.5730355980192832,0.43518641254630486,0.4952107430004429,0.4465334060258872,0.6241231090184286,0.5969055485032929,0.45469260271891854,0.55933383585276375,0.6080181072353066,0.6176732395066857,0.7254855316969149,0.6500270227225102,0.7888967083680674,0.43102110372941305,0.7809374318391493,0.6297949735449735,0.6322598599693994,0.5408991034583563,0.6692342327680674,0.5876375736692452,0.6510820155454826,0.6406914546500095,0.6653586123493678,0.5948825673233378,0.5380313480011008,0.395643694534341,0.5379473158375789,0.6150908072475618,0.5893446516090045,0.7241019488714941,0.6497080567099855,0.6370252267630938,0.5662948162948163,0.5640634677940473,0.44495508840976716,0.6084227354829919,0.5378526913376112,0.6647653461240582,0.6599291790081264,0.6727173724354176,0.6762121134054152,0.6003158604221888,0.5487539805221264,0.7036849428766723,0.6283469767492323,0.5957563113897313,0.67343665106823,0.6516251214784983,0.5475100630131058,0.7086183339228098,0.7336468125312321,0.7055779329275569,0.6004917575190556,0.6262947683060465,0.547451650373391,0.39939011489763365,0.5591426542315543,0.6022548164654518,0.53087090136382,0.4752886002886003,0.5452953270622444,1,0.6162885568900607,0.6499623180402349,0.6192712033894923,0.5363821798811538,0.5337211543484632,0.4731768799569287,0.7320561329566219,0.731495103239546,0.7471784168212741,0.7415082255065641,0.6545952272456033,0.7593679466666572,0.6051324351460914,0.5661350345560872,0.5328125985668952,0.532088865411966,0.5848149352406249,0.4543351346873442,0.6240440115440116,0.47765582296558173,0.490627920798958,0.5244831505169851,0.7368127346548708,0.6191081920206102,0.5226884852824702,0.6347798763774073,0.5793762638252562,0.4034973084965662,0.6364288697935314,0.7057763372109069,0.6370809094782688,0.510492393323522,0.5901786280889378,0.7265272217339886,0.6871608037367899,0.6744507110229677,0.2991294484351914,0.4730813624311635
0.5262931512931512,0.5429310559949658,0.6328748006379585,0.6145161334071108,0.543422544456379,0.5473558083520489,0.5447532521780643,0.5242585630743526,0.7167032841844871,0.5947971931994489,0.4886142575052349,0.6162793347003874,0.5322263993316625,0.4015886577916653,0.5292879113367834,0.7025462962962963,0.5242125877464223,0.4896769896769897,0.5839848539096659,0.4350749709772267,0.5377563226247437,0.6312348783213445,0.494390331890332,0.44200924388894314,0.5236455463728191,0.6401827078518809,0.5897743547179637,0.6162277989345659,0.6478660228660229,0.6576340326340326,0.5982998622096367,0.5183200154064815,0.4656177156177157,0.47586919137671024,0.8119103119103119,0.46394150961820135,0.5092993577016134,0.6003660395577689,0.6716039286528008,0.6746518623398323,0.5955675172780436,0.5684035575952868,0.6564920146687063,0.6166079430177175,0.6400217263939069,0.5691950384619557,0.5727595503911294,0.5369409725612733,0.5955205926070588,0.6342543317167377,0.6183934486566065,0.7172526825722314,0.5735359773893608,0.7228489242586986,0.6942161952500299,0.37282152893055154,0.7299433649057709,0.6379464624765376,0.5254400883160282,0.5428758584773622,0.6615838839523049,0.6162885568900607,1,0.47889881630483144,0.6952211426835487,0.6584346417993034,0.9824649556792414,0.8825453785980102,0.5715831787260359,0.5551202139548005,0.5471919788649112,0.6151242554438043,0.6384921991124999,0.562603071531643,0.5485715099436904,0.5500320064229839,0.6286676286676287,0.5880984929857109,0.5543996625763543,0.8046001095813127,0.709469696969697,0.6014600896179844,0.566003441003441,0.5283391107639228,0.5582648450129652,0.6517663205633131,0.7930174462129349,0.48076793715891464,0.5955988455988457,0.5066387559808612,0.6203258416604281,0.48836756393147385,0.5600897536047913,0.5745336013193156,0.45235423515498707,0.5355633401686033,0.6773511158849504,0.37272578090247266,0.45212340917228133,0.611873519887874
